Date,Real Upper Band,Real Middle Band,Real Lower Band
2015-12-08,27.308,26.4597,25.6115
2015-12-09,27.3052,26.4467,25.5882
2015-12-10,27.3053,26.4474,25.5895
2015-12-11,27.3464,26.4187,25.4909
2015-12-14,27.3412,26.4203,25.4993
2015-12-15,27.4637,26.3786,25.2934
2015-12-16,27.5231,26.352,25.1809
2015-12-17,27.6388,26.258,24.8772
2015-12-18,27.7814,26.1138,24.4462
2015-12-21,27.7749,25.9784,24.1819
2015-12-22,27.7767,25.8594,23.9421
2015-12-23,27.6775,25.7432,23.809
2015-12-24,27.5916,25.6301,23.6687
2015-12-28,27.5075,25.5058,23.5041
2015-12-29,27.3493,25.3977,23.446
2015-12-30,27.2196,25.2844,23.3491
2015-12-31,27.1367,25.1597,23.1827
2016-01-04,27.0606,25.0483,23.036
2016-01-05,26.8296,24.8637,22.8978
2016-01-06,26.629,24.6649,22.7007
2016-01-07,26.5087,24.4185,22.3283
2016-01-08,26.4033,24.2074,22.0116
2016-01-11,26.1385,24.0079,21.8773
2016-01-12,25.9393,23.8584,21.7775
2016-01-13,25.78,23.6877,21.5954
2016-01-14,25.6252,23.5636,21.502
2016-01-15,25.4341,23.4029,21.3717
2016-01-19,25.3148,23.2635,21.2123
2016-01-20,25.2647,23.159,21.0534
2016-01-21,25.1551,23.0343,20.9134
2016-01-22,25.0138,22.9685,20.9233
2016-01-25,24.7811,22.8648,20.9485
2016-01-26,24.5504,22.7739,20.9974
2016-01-27,24.4155,22.6223,20.8292
2016-01-28,24.0942,22.4566,20.819
2016-01-29,23.7599,22.3437,20.9275
2016-02-01,23.5051,22.2439,20.9826
2016-02-02,23.206,22.1209,21.0358
2016-02-03,23.0131,22.049,21.0848
2016-02-04,22.9125,22.0085,21.1044
2016-02-05,22.9282,21.9867,21.0453
2016-02-08,22.9261,21.9704,21.0148
2016-02-09,22.8928,21.9362,20.9796
2016-02-10,22.8043,21.8776,20.9508
2016-02-11,22.7972,21.8415,20.8859
2016-02-12,22.7084,21.7847,20.861
2016-02-16,22.7091,21.7851,20.861
2016-02-17,22.7598,21.8075,20.8553
2016-02-18,22.7596,21.8074,20.8552
2016-02-19,22.7626,21.8103,20.858
2016-02-22,22.5723,21.7649,20.9574
2016-02-23,22.4562,21.7169,20.9776
2016-02-24,22.2966,21.6787,21.0609
2016-02-25,22.3021,21.7224,21.1427
2016-02-26,22.3191,21.7602,21.2013
2016-02-29,22.3151,21.7588,21.2024
2016-03-01,22.5476,21.8112,21.0749
2016-03-02,22.7388,21.8883,21.0378
2016-03-03,22.9484,21.9527,20.957
2016-03-04,23.2112,22.0256,20.8401
2016-03-07,23.3609,22.1149,20.8688
2016-03-08,23.4607,22.1834,20.906
2016-03-09,23.5484,22.2531,20.9577
2016-03-10,23.6105,22.3315,21.0526
2016-03-11,23.6783,22.4289,21.1795
2016-03-14,23.734,22.5259,21.3177
2016-03-15,23.9141,22.6162,21.3183
2016-03-16,24.1462,22.7054,21.2646
2016-03-17,24.319,22.8139,21.3088
2016-03-18,24.4599,22.9263,21.3927
2016-03-21,24.5847,23.029,21.4732
2016-03-22,24.652,23.1658,21.6796
2016-03-23,24.6951,23.2798,21.8646
2016-03-24,24.7045,23.3811,22.0578
2016-03-28,24.665,23.4753,22.2856
2016-03-29,24.6578,23.6003,22.5428
2016-03-30,24.8497,23.703,22.5562
2016-03-31,24.9761,23.7967,22.6172
2016-04-01,25.1381,23.8932,22.6484
2016-04-04,25.3467,23.9854,22.6242
2016-04-05,25.4479,24.0757,22.7036
2016-04-06,25.5525,24.1887,22.8248
2016-04-07,25.5371,24.273,23.009
2016-04-08,25.4933,24.3582,23.2232
2016-04-11,25.4649,24.4351,23.4052
2016-04-12,25.4586,24.5252,23.5917
2016-04-13,25.5672,24.61,23.6528
2016-04-14,25.6806,24.6797,23.6788
2016-04-15,25.6931,24.7258,23.7584
2016-04-18,25.676,24.7435,23.811
2016-04-19,25.6602,24.7549,23.8495
2016-04-20,25.6558,24.7595,23.8633
2016-04-21,25.6592,24.7577,23.8563
2016-04-22,25.6589,24.7578,23.8567
2016-04-25,25.6623,24.7566,23.8508
2016-04-26,25.7237,24.7187,23.7137
2016-04-27,26.0521,24.5852,23.1183
2016-04-28,26.3891,24.4242,22.4593
2016-04-29,26.6019,24.2394,21.8768
2016-05-02,26.6752,24.0406,21.406
2016-05-03,26.6673,23.8742,21.0811
2016-05-04,26.5968,23.6835,20.7702
2016-05-05,26.5618,23.516,20.4703
2016-05-06,26.4916,23.3412,20.1908
2016-05-09,26.3669,23.1631,19.9593
2016-05-10,26.138,22.976,19.8141
2016-05-11,25.795,22.7604,19.7257
2016-05-12,25.4092,22.5192,19.6292
2016-05-13,25.0638,22.3057,19.5476
2016-05-16,24.7536,22.1575,19.5614
2016-05-17,24.4281,22.0114,19.5948
2016-05-18,24.0397,21.8751,19.7105
2016-05-19,23.6582,21.7478,19.8373
2016-05-20,23.2332,21.6354,20.0377
2016-05-23,22.7813,21.5438,20.3062
2016-05-24,22.3155,21.4772,20.639
2016-05-25,22.4683,21.5046,20.541
2016-05-26,22.7332,21.5751,20.4169
2016-05-27,22.9558,21.6572,20.3586
2016-05-31,23.1209,21.7349,20.3488
2016-06-01,23.2067,21.779,20.3513
2016-06-02,23.2654,21.826,20.3866
2016-06-03,23.3217,21.8795,20.4374
2016-06-06,23.3855,21.9471,20.5088
2016-06-07,23.4497,22.0185,20.5874
2016-06-08,23.5055,22.0817,20.6579
2016-06-09,23.5554,22.1634,20.7713
2016-06-10,23.4837,22.2605,21.0373
2016-06-13,23.3351,22.3385,21.342
2016-06-14,23.296,22.3795,21.4629
2016-06-15,23.2231,22.4213,21.6194
2016-06-16,23.1749,22.4555,21.736
2016-06-17,23.1296,22.4684,21.8072
2016-06-20,23.1339,22.467,21.8001
2016-06-21,23.1441,22.4611,21.778
2016-06-22,23.1651,22.4342,21.7033
2016-06-23,23.1294,22.3939,21.6584
2016-06-24,23.1237,22.3137,21.5037
2016-06-27,23.1402,22.2186,21.297
2016-06-28,23.0838,22.1469,21.21
2016-06-29,23.0487,22.1004,21.1521
2016-06-30,23.0214,22.0762,21.131
2016-07-01,22.9873,22.053,21.1186
2016-07-05,22.9239,22.0113,21.0987
2016-07-06,22.8354,21.9713,21.1072
2016-07-07,22.7448,21.9369,21.1291
2016-07-08,22.6136,21.903,21.1923
2016-07-11,22.5287,21.8818,21.2349
2016-07-12,22.5319,21.8827,21.2335
2016-07-13,22.5102,21.876,21.2417
2016-07-14,22.5895,21.8948,21.2002
2016-07-15,22.6476,21.9089,21.1702
2016-07-18,22.8019,21.9604,21.1189
2016-07-19,22.9356,22.015,21.0943
2016-07-20,23.054,22.0613,21.0686
2016-07-21,23.1379,22.1057,21.0735
2016-07-22,23.1855,22.135,21.0845
2016-07-25,23.1715,22.1801,21.1886
2016-07-26,23.0828,22.233,21.3833
2016-07-27,23.2854,22.3401,21.3948
2016-07-28,23.5513,22.4539,21.3565
2016-07-29,23.7715,22.5524,21.3332
2016-08-01,24.0635,22.6686,21.2737
2016-08-02,24.2027,22.7772,21.3517
2016-08-03,24.3838,22.8946,21.4054
2016-08-04,24.5672,23.0147,21.4622
2016-08-05,24.8091,23.1449,21.4807
2016-08-08,25.057,23.2819,21.5067
2016-08-09,25.2879,23.4189,21.5499
2016-08-10,25.4278,23.5529,21.678
2016-08-11,25.5648,23.6641,21.7634
2016-08-12,25.6849,23.7783,21.8718
2016-08-15,25.8454,23.8955,21.9456
2016-08-16,25.974,24.011,22.0481
2016-08-17,26.0712,24.1237,22.1762
2016-08-18,26.125,24.2408,22.3567
2016-08-19,26.1301,24.37,22.6099
2016-08-22,25.9936,24.5045,23.0154
2016-08-23,25.6768,24.6505,23.6243
2016-08-24,25.613,24.7153,23.8176
2016-08-25,25.5698,24.7589,23.9481
2016-08-26,25.4967,24.7967,24.0967
2016-08-29,25.4775,24.8121,24.1467
2016-08-30,25.3957,24.836,24.2764
2016-08-31,25.366,24.8461,24.3263
2016-09-01,25.3448,24.856,24.3672
2016-09-02,25.3453,24.8589,24.3725
2016-09-06,25.3376,24.8512,24.3647
2016-09-07,25.3268,24.846,24.3652
2016-09-08,25.3587,24.8175,24.2763
2016-09-09,25.4827,24.7623,24.0419
2016-09-12,25.481,24.7307,23.9805
2016-09-13,25.4357,24.7131,23.9905
2016-09-14,25.5645,24.7406,23.9168
2016-09-15,25.9582,24.8137,23.6691
2016-09-16,26.224,24.8809,23.5377
2016-09-19,26.3755,24.9294,23.4833
2016-09-20,26.5254,24.9876,23.4499
2016-09-21,26.6573,25.0417,23.426
2016-09-22,26.83,25.1175,23.405
2016-09-23,26.9154,25.1766,23.4378
2016-09-26,26.9955,25.2449,23.4944
2016-09-27,27.0701,25.3171,23.564
2016-09-28,27.1485,25.4085,23.6685
2016-09-29,27.1638,25.4784,23.7931
2016-09-30,27.1957,25.5511,23.9066
2016-10-03,27.2178,25.6062,23.9947
2016-10-04,27.2405,25.6672,24.0939
2016-10-05,27.2632,25.7211,24.1791
2016-10-06,27.2207,25.8174,24.4141
2016-10-07,26.9761,25.9432,24.9102
2016-10-10,26.8089,26.0652,25.3215
2016-10-11,26.717,26.1613,25.6055
2016-10-12,26.851,26.2253,25.5997
2016-10-13,26.9187,26.2415,25.5644
2016-10-14,27.0352,26.2727,25.5102
2016-10-17,27.1477,26.3184,25.489
2016-10-18,27.2421,26.3632,25.4844
2016-10-19,27.3108,26.4043,25.4979
2016-10-20,27.3671,26.4324,25.4977
2016-10-21,27.3969,26.4771,25.5574
2016-10-24,27.4549,26.532,25.6091
2016-10-25,27.5268,26.5913,25.6559
2016-10-26,27.5297,26.6102,25.6908
2016-10-27,27.4904,26.6367,25.783
2016-10-28,27.4778,26.6444,25.811
2016-10-31,27.4523,26.6561,25.8599
2016-11-01,27.5039,26.6387,25.7736
2016-11-02,27.5464,26.6219,25.6975
2016-11-03,27.6364,26.5818,25.5272
2016-11-04,27.7433,26.5283,25.3132
2016-11-07,27.7565,26.47,25.1834
2016-11-08,27.7396,26.4163,25.093
2016-11-09,27.685,26.3486,25.0122
2016-11-10,27.6941,26.2494,24.8046
2016-11-11,27.6305,26.15,24.6695
2016-11-14,27.6156,26.0201,24.4246
2016-11-15,27.5215,25.9073,24.2932
2016-11-16,27.385,25.8319,24.2788
2016-11-17,27.2335,25.7567,24.2798
2016-11-18,27.0854,25.688,24.2907
2016-11-21,26.8764,25.6266,24.3768
2016-11-22,26.5867,25.5591,24.5314
2016-11-23,26.4322,25.5156,24.5989
2016-11-25,26.3431,25.4913,24.6395
2016-11-28,26.2815,25.4732,24.6649
2016-11-29,26.2218,25.4559,24.6901
2016-11-30,26.2137,25.4514,24.6891
2016-12-01,26.1911,25.4338,24.6764
2016-12-02,26.1918,25.4346,24.6774
2016-12-05,26.191,25.4377,24.6844
2016-12-06,26.1844,25.4324,24.6803
2016-12-07,26.1836,25.432,24.6804
2016-12-08,26.2239,25.4464,24.6689
2016-12-09,26.3507,25.5176,24.6845
2016-12-12,26.4315,25.5739,24.7163
2016-12-13,26.4955,25.6835,24.8715
2016-12-14,26.5767,25.7769,24.9772
2016-12-15,26.7392,25.8443,24.9495
2016-12-16,26.8815,25.914,24.9464
2016-12-19,27.0363,25.99,24.9437
2016-12-20,27.1897,26.0504,24.911
2016-12-21,27.3293,26.1112,24.8931
2016-12-22,27.4194,26.1697,24.92
2016-12-23,27.5089,26.2244,24.9399
2016-12-27,27.6154,26.2902,24.965
2016-12-28,27.6891,26.3515,25.0139
2016-12-29,27.7368,26.4233,25.1098
2016-12-30,27.7156,26.4965,25.2774
2017-01-03,27.6902,26.5687,25.4473
2017-01-04,27.5912,26.6486,25.7061
2017-01-05,27.4912,26.7257,25.9601
2017-01-06,27.4369,26.8052,26.1735
2017-01-09,27.4513,26.8846,26.3179
2017-01-10,27.5249,26.9443,26.3637
2017-01-11,27.5813,27.0189,26.4565
2017-01-12,27.6496,27.0658,26.4821
2017-01-13,27.6926,27.1103,26.5281
2017-01-17,27.7834,27.1587,26.534
2017-01-18,27.8593,27.2052,26.551
2017-01-19,27.9202,27.2415,26.5627
2017-01-20,27.9837,27.2767,26.5697
2017-01-23,28.043,27.3116,26.5803
2017-01-24,28.082,27.3542,26.6263
2017-01-25,28.203,27.4162,26.6294
2017-01-26,28.3141,27.4703,26.6265
2017-01-27,28.4023,27.5303,26.6583
2017-01-30,28.4595,27.587,26.7144
2017-01-31,28.464,27.6509,26.8378
2017-02-01,28.9596,27.7966,26.6336
2017-02-02,29.2918,27.9412,26.5906
2017-02-03,29.5953,28.0854,26.5756
2017-02-06,29.9314,28.2286,26.5257
2017-02-07,30.2898,28.3736,26.4573
2017-02-08,30.6157,28.5231,26.4304
2017-02-09,30.944,28.6762,26.4083
2017-02-10,31.2004,28.8315,26.4627
2017-02-13,31.4641,29.0029,26.5418
2017-02-14,31.7762,29.1833,26.5905
2017-02-15,32.0565,29.3695,26.6826
2017-02-16,32.2718,29.5562,26.8406
2017-02-17,32.4562,29.7448,27.0333
2017-02-21,32.6299,29.9437,27.2576
2017-02-22,32.7566,30.1487,27.5409
2017-02-23,32.8533,30.3249,27.7966
2017-02-24,32.9026,30.5019,28.1013
2017-02-27,32.8984,30.682,28.4655
2017-02-28,32.7973,30.8664,28.9354
2017-03-01,32.6595,31.0865,29.5136
2017-03-02,32.744,31.2115,29.679
2017-03-03,32.8127,31.3486,29.8844
2017-03-06,32.8294,31.4741,30.1188
2017-03-07,32.8513,31.5878,30.3243
2017-03-08,32.8575,31.6811,30.5047
2017-03-09,32.8365,31.7648,30.6931
2017-03-10,32.833,31.8428,30.8526
2017-03-13,32.7809,31.925,31.0691
2017-03-14,32.7345,31.9912,31.2479
2017-03-15,32.7864,32.0544,31.3223
2017-03-16,32.843,32.1145,31.3861
2017-03-17,32.8452,32.1685,31.4917
2017-03-20,32.9061,32.2351,31.5641
2017-03-21,32.9113,32.2716,31.6319
2017-03-22,32.976,32.3216,31.6672
2017-03-23,32.9857,32.3726,31.7595
2017-03-24,32.9701,32.4188,31.8675
2017-03-27,32.9519,32.4647,31.9775
2017-03-28,33.0934,32.5438,31.9942
2017-03-29,33.2744,32.5941,31.9137
2017-03-30,33.4054,32.6518,31.8982
2017-03-31,33.5058,32.6968,31.8879
2017-04-03,33.5921,32.7475,31.9028
2017-04-04,33.7184,32.8084,31.8985
2017-04-05,33.7838,32.8667,31.9497
2017-04-06,33.8136,32.9245,32.0355
2017-04-07,33.8297,32.9733,32.1169
2017-04-10,33.8302,33.0194,32.2087
2017-04-11,33.79,33.0501,32.3102
2017-04-12,33.7815,33.0656,32.3497
2017-04-13,33.7775,33.0698,32.3622
2017-04-17,33.7547,33.0912,32.4277
2017-04-18,33.7565,33.0882,32.4199
2017-04-19,33.7353,33.0979,32.4606
2017-04-20,33.7365,33.1098,32.483
2017-04-21,33.7285,33.1254,32.5224
2017-04-24,33.7323,33.1603,32.5883
2017-04-25,33.7631,33.2027,32.6422
2017-04-26,33.7599,33.2013,32.6426
2017-04-27,33.7496,33.1974,32.6452
2017-04-28,33.7417,33.1942,32.6467
2017-05-01,33.8864,33.2281,32.5698
2017-05-02,34.0685,33.2723,32.4762
2017-05-03,34.1719,33.2989,32.426
2017-05-04,34.2562,33.3281,32.3999
2017-05-05,34.4701,33.3896,32.3091
2017-05-08,34.929,33.5019,32.0748
2017-05-09,35.3551,33.6276,31.9001
2017-05-10,35.6539,33.7626,31.8713
2017-05-11,35.9764,33.911,31.8457
2017-05-12,36.3534,34.0932,31.833
2017-05-15,36.6515,34.2617,31.8719
2017-05-16,36.8751,34.4348,31.9945
2017-05-17,36.8662,34.553,32.2398
2017-05-18,36.9278,34.6776,32.4274
2017-05-19,36.9699,34.8101,32.6504
2017-05-22,37.0403,34.9377,32.835
2017-05-23,37.0933,35.0526,33.0119
2017-05-24,37.0801,35.1721,33.264
2017-05-25,37.0423,35.2964,33.5506
2017-05-26,36.9342,35.4194,33.9046
2017-05-30,36.894,35.509,34.124
2017-05-31,36.8381,35.5773,34.3164
2017-06-01,36.7347,35.6556,34.5765
2017-06-02,36.5779,35.7666,34.9552
2017-06-05,36.4404,35.8316,35.2228
2017-06-06,36.4538,35.8557,35.2575
2017-06-07,36.4973,35.8791,35.2608
2017-06-08,36.5205,35.9065,35.2926
2017-06-09,36.6453,35.8486,35.0518
2017-06-12,36.8473,35.724,34.6008
2017-06-13,36.8914,35.6178,34.3442
2017-06-14,36.9492,35.4976,34.046
2017-06-15,37.0803,35.4281,33.7759
2017-06-16,37.2271,35.3084,33.3896
2017-06-19,37.2066,35.23,33.2534
2017-06-20,37.1674,35.1253,33.0832
2017-06-21,37.0998,35.0328,32.9659
2017-06-22,37.0321,34.9429,32.8538
2017-06-23,36.9268,34.8544,32.7821
2017-06-26,36.8176,34.7636,32.7096
2017-06-27,36.7082,34.6477,32.5872
2017-06-28,36.5945,34.5669,32.5393
2017-06-29,36.4613,34.4561,32.451
2017-06-30,36.1822,34.3229,32.4635
2017-07-03,35.9478,34.2013,32.4547
2017-07-05,35.631,34.0805,32.5299
2017-07-06,35.1652,33.9331,32.7009
2017-07-07,34.5119,33.807,33.1022
2017-07-10,34.3215,33.7613,33.2012
2017-07-11,34.3242,33.7626,33.201
2017-07-12,34.2907,33.7527,33.2147
2017-07-13,34.4026,33.7831,33.1636
2017-07-14,34.5849,33.8385,33.0921
2017-07-17,34.7338,33.9235,33.1133
2017-07-18,34.9008,33.9671,33.0334
2017-07-19,35.1144,34.0372,32.96
2017-07-20,35.2548,34.0893,32.9239
2017-07-21,35.3783,34.1434,32.9085
2017-07-24,35.5739,34.2112,32.8485
2017-07-25,35.7814,34.2919,32.8023
2017-07-26,35.9846,34.4053,32.826
2017-07-27,36.0573,34.4605,32.8637
2017-07-28,36.0716,34.5283,32.9851
2017-07-31,36.0653,34.5832,33.1012
2017-08-01,36.0582,34.6596,33.2611
2017-08-02,36.3699,34.8118,33.2537
2017-08-03,36.4787,34.9615,33.4443
2017-08-04,36.6261,35.1039,33.5816
2017-08-07,36.8872,35.2642,33.6412
2017-08-08,37.1719,35.4338,33.6958
2017-08-09,37.4502,35.6125,33.7747
2017-08-10,37.4937,35.7078,33.922
2017-08-11,37.6122,35.8137,34.0152
2017-08-14,37.8162,35.9412,34.0663
2017-08-15,38.0773,36.0832,34.0891
2017-08-16,38.2752,36.2066,34.138
2017-08-17,38.325,36.3017,34.2784
2017-08-18,38.3453,36.3935,34.4417
2017-08-21,38.3723,36.4606,34.549
2017-08-22,38.4638,36.5503,34.6368
2017-08-23,38.5527,36.6339,34.7151
2017-08-24,38.5476,36.743,34.9383
2017-08-25,38.4771,36.8713,35.2655
2017-08-28,38.331,37.0275,35.724
2017-08-29,38.1951,37.1851,36.1752
2017-08-30,38.3431,37.2653,36.1875
2017-08-31,38.4573,37.3713,36.2853
2017-09-01,38.5618,37.4684,36.375
2017-09-05,38.6078,37.5142,36.4206
2017-09-06,38.6465,37.5432,36.4399
2017-09-07,38.6604,37.5531,36.4459
2017-09-08,38.5781,37.5919,36.6057
2017-09-11,38.5718,37.639,36.7061
2017-09-12,38.5786,37.6508,36.723
2017-09-13,38.5587,37.628,36.6972
2017-09-14,38.5591,37.5967,36.6343
2017-09-15,38.5416,37.6203,36.6991
2017-09-18,38.5181,37.634,36.75
2017-09-19,38.4814,37.6518,36.8222
2017-09-20,38.565,37.6084,36.6518
2017-09-21,38.7396,37.5313,36.3229
2017-09-22,38.9256,37.4449,35.9641
2017-09-25,39.0988,37.3359,35.5729
2017-09-26,39.0993,37.2383,35.3774
2017-09-27,39.0106,37.1367,35.2629
2017-09-28,38.895,37.0188,35.1427
2017-09-29,38.7084,36.9032,35.0979
2017-10-02,38.4876,36.7833,35.079
2017-10-03,38.3301,36.6943,35.0585
2017-10-04,38.1628,36.5956,35.0285
2017-10-05,38.0019,36.5269,35.0519
2017-10-06,37.9368,36.4879,35.039
2017-10-09,37.7369,36.4216,35.1064
2017-10-10,37.5505,36.3636,35.1767
2017-10-11,37.4288,36.3273,35.2257
2017-10-12,37.3546,36.3006,35.2465
2017-10-13,37.2107,36.2668,35.3229
2017-10-16,37.2842,36.2809,35.2777
2017-10-17,37.3886,36.3013,35.214
2017-10-18,37.5309,36.3445,35.1581
2017-10-19,37.5467,36.3748,35.2029
2017-10-20,37.5396,36.4259,35.3121
2017-10-23,37.4667,36.4917,35.5166
2017-10-24,37.4754,36.538,35.6007
2017-10-25,37.4807,36.5635,35.6464
2017-10-26,37.4826,36.6119,35.7412
2017-10-27,37.7885,36.7164,35.6444
2017-10-30,38.2944,36.8676,35.4408
2017-10-31,38.8529,37.038,35.2232
2017-11-01,39.1401,37.195,35.2499
2017-11-02,39.4658,37.3439,35.2221
2017-11-03,39.9954,37.5453,35.0952
2017-11-06,40.5379,37.7608,34.9837
2017-11-07,41.0169,37.9822,34.9475
2017-11-08,41.4992,38.2127,34.9262
2017-11-09,41.8774,38.4455,35.0135
2017-11-10,42.178,38.6598,35.1417
2017-11-13,42.4301,38.8321,35.2342
2017-11-14,42.5674,38.9666,35.3659
2017-11-15,42.6243,39.0829,35.5414
2017-11-16,42.6356,39.2671,35.8986
2017-11-17,42.5827,39.437,36.2913
2017-11-20,42.4667,39.6059,36.745
2017-11-21,42.3842,39.801,37.2178
2017-11-22,42.2154,40.0255,37.8357
2017-11-24,41.9248,40.2385,38.5522
2017-11-27,41.7925,40.3751,38.9577
2017-11-28,41.738,40.4568,39.1755
2017-11-29,41.7207,40.4691,39.2174
2017-11-30,41.6129,40.5344,39.4559
2017-12-01,41.527,40.576,39.625
2017-12-04,41.5447,40.5516,39.5585
2017-12-05,41.5342,40.5048,39.4753
2017-12-06,41.5086,40.444,39.3794
2017-12-07,41.4009,40.3701,39.3394
2017-12-08,41.2894,40.3011,39.3128
2017-12-11,41.215,40.2776,39.3401
2017-12-12,41.1476,40.2509,39.3542
2017-12-13,41.1642,40.2618,39.3595
2017-12-14,41.1712,40.2987,39.4262
2017-12-15,41.2396,40.3325,39.4253
2017-12-18,41.4208,40.4061,39.3914
2017-12-19,41.4841,40.4597,39.4353
2017-12-20,41.5182,40.4739,39.4296
2017-12-21,41.5202,40.4745,39.4288
2017-12-22,41.5219,40.475,39.4281
2017-12-26,41.474,40.4336,39.3933
2017-12-27,41.4494,40.4046,39.3598
2017-12-28,41.439,40.4234,39.4078
2017-12-29,41.4478,40.3926,39.3375
2018-01-02,41.4586,40.4068,39.3551
2018-01-03,41.4614,40.4354,39.4094
2018-01-04,41.4707,40.4752,39.4797
2018-01-05,41.515,40.5456,39.5762
2018-01-08,41.5251,40.6047,39.6843
2018-01-09,41.5175,40.663,39.8085
2018-01-10,41.5448,40.682,39.8192
2018-01-11,41.5995,40.7241,39.8487
2018-01-12,41.7295,40.7807,39.8319
2018-01-16,41.8018,40.8273,39.8529
2018-01-17,42.0063,40.8876,39.7689
2018-01-18,42.1409,40.921,39.7011
2018-01-19,42.2647,40.967,39.6694
2018-01-22,42.3242,40.9982,39.6721
2018-01-23,42.3733,41.022,39.6707
2018-01-24,42.3636,41.0128,39.6619
2018-01-25,42.3535,41.0191,39.6847
2018-01-26,42.3374,41.0298,39.7222
2018-01-29,42.4266,40.9931,39.5597
2018-01-30,42.5056,40.9666,39.4275
2018-01-31,42.5935,40.9098,39.2262
2018-02-01,42.6535,40.8575,39.0615
2018-02-02,42.9698,40.7103,38.4508
2018-02-05,43.3181,40.4928,37.6676
2018-02-06,43.3294,40.3598,37.3903
2018-02-07,43.3909,40.1861,36.9812
2018-02-08,43.5289,39.9612,36.3934
2018-02-09,43.5038,39.7469,35.9899
2018-02-12,43.2845,39.5856,35.8867
2018-02-13,43.0714,39.4542,35.8369
2018-02-14,42.7347,39.3243,35.9138
2018-02-15,42.4977,39.2588,36.0199
2018-02-16,42.2696,39.1961,36.1226
2018-02-20,42.0849,39.1437,36.2025
2018-02-21,41.8606,39.0817,36.3027
2018-02-22,41.8182,39.0696,36.3211
2018-02-23,42.0231,39.1295,36.2359
2018-02-26,42.3843,39.2256,36.0669
2018-02-27,42.7531,39.3566,35.9601
2018-02-28,43.0848,39.496,35.9072
2018-03-01,43.2648,39.5933,35.9218
2018-03-02,43.4707,39.7007,35.9307
2018-03-05,43.6529,39.9008,36.1486
2018-03-06,43.6841,40.1462,36.6083
2018-03-07,43.7622,40.2955,36.8288
2018-03-08,43.7769,40.5083,37.2397
2018-03-09,43.6028,40.8086,38.0144
2018-03-12,43.3991,41.1072,38.8152
2018-03-13,43.3049,41.3108,39.3167
2018-03-14,43.1212,41.4771,39.833
2018-03-15,43.0001,41.6102,40.2203
2018-03-16,43.0192,41.6695,40.3198
2018-03-19,42.9845,41.7034,40.4222
2018-03-20,42.9234,41.7434,40.5633
2018-03-21,42.9149,41.7457,40.5766
2018-03-22,43.0695,41.7027,40.3358
2018-03-23,43.4064,41.5781,39.7498
2018-03-26,43.3409,41.505,39.669
2018-03-27,43.3575,41.3864,39.4153
2018-03-28,43.3978,41.2491,39.1004
2018-03-29,43.4314,41.1639,38.8965
2018-04-02,43.4458,41.0515,38.6571
2018-04-03,43.3921,40.952,38.5119
2018-04-04,43.3164,40.8923,38.4683
2018-04-05,43.2834,40.866,38.4487
2018-04-06,43.1956,40.7651,38.3345
2018-04-09,42.9628,40.6479,38.3331
2018-04-10,42.6307,40.548,38.4653
2018-04-11,42.3506,40.4592,38.5677
2018-04-12,42.1712,40.4084,38.6457
2018-04-13,41.9825,40.3622,38.7419
2018-04-16,41.8648,40.3362,38.8077
2018-04-17,42.0177,40.3709,38.7242
2018-04-18,42.1401,40.4016,38.6631
2018-04-19,42.1655,40.4196,38.6738
2018-04-20,42.2058,40.3827,38.5596
2018-04-23,42.1982,40.3863,38.5744
2018-04-24,42.2592,40.2703,38.2814
2018-04-25,42.3205,40.215,38.1094
2018-04-26,42.3533,40.1883,38.0234
2018-04-27,42.4289,40.1239,37.8189
2018-04-30,42.4398,40.1072,37.7745
2018-05-01,42.4439,40.1155,37.7871
2018-05-02,42.594,40.174,37.7541
2018-05-03,42.7249,40.2223,37.7197
2018-05-04,43.2445,40.4045,37.5646
2018-05-07,43.757,40.5828,37.4086
2018-05-08,44.2213,40.7338,37.2463
2018-05-09,44.7108,40.9098,37.1088
2018-05-10,45.267,41.0974,36.9278
2018-05-11,45.7206,41.2695,36.8183
2018-05-14,46.101,41.4235,36.7461
2018-05-15,46.3506,41.5288,36.7069
2018-05-16,46.6589,41.6594,36.6598
2018-05-17,46.9437,41.8353,36.7269
2018-05-18,47.1261,42.0867,37.0472
2018-05-21,47.2872,42.3594,37.4316
2018-05-22,47.3061,42.6537,38.0012
2018-05-23,47.2878,42.9538,38.6197
